Animal,Experiment,Box,phase,subphase,component,freezing,motion
1,20240605_SEFL_21J_NovSts_g1,1,mildstressor,prepost,bl,0,431.39
1,20240605_SEFL_21J_NovSts_g1,1,mildstressor,prepost,post,53.67,124.23
1,20240605_SEFL_21J_NovSts_g1,1,mildstressor,startle,startle_pre,0,110.43
1,20240605_SEFL_21J_NovSts_g1,1,mildstressor,startle,startle_startle,0,842.31
1,20240605_SEFL_21J_NovSts_g1,1,mildstressor,startle,startle_post,87.78,33.93
2,20240605_SEFL_21J_NovSts_g1,2,mildstressor,prepost,bl,0.56,405.34
2,20240605_SEFL_21J_NovSts_g1,2,mildstressor,prepost,post,49.67,81.54
2,20240605_SEFL_21J_NovSts_g1,2,mildstressor,startle,startle_pre,0,515.77
2,20240605_SEFL_21J_NovSts_g1,2,mildstressor,startle,startle_startle,0,772.94
2,20240605_SEFL_21J_NovSts_g1,2,mildstressor,startle,startle_post,51.11,51.47
3,20240605_SEFL_21J_NovSts_g1,3,mildstressor,prepost,bl,0,376.27
3,20240605_SEFL_21J_NovSts_g1,3,mildstressor,prepost,post,61.33,27.27
3,20240605_SEFL_21J_NovSts_g1,3,mildstressor,startle,startle_pre,0,357.24
3,20240605_SEFL_21J_NovSts_g1,3,mildstressor,startle,startle_startle,0,1166.89
3,20240605_SEFL_21J_NovSts_g1,3,mildstressor,startle,startle_post,38.89,41.56
4,20240605_SEFL_21J_NovSts_g1,4,mildstressor,prepost,bl,0,484.78
4,20240605_SEFL_21J_NovSts_g1,4,mildstressor,prepost,post,0,207.3
4,20240605_SEFL_21J_NovSts_g1,4,mildstressor,startle,startle_pre,0,365.87
4,20240605_SEFL_21J_NovSts_g1,4,mildstressor,startle,startle_startle,0,1188.54
4,20240605_SEFL_21J_NovSts_g1,4,mildstressor,startle,startle_post,0,221.78
5,20240605_SEFL_21J_NovSts_g2,1,mildstressor,prepost,bl,0,624.28
5,20240605_SEFL_21J_NovSts_g2,1,mildstressor,prepost,post,43.33,77.11
5,20240605_SEFL_21J_NovSts_g2,1,mildstressor,startle,startle_pre,0,627.43
5,20240605_SEFL_21J_NovSts_g2,1,mildstressor,startle,startle_startle,0,730.09
5,20240605_SEFL_21J_NovSts_g2,1,mildstressor,startle,startle_post,58.89,67.39
6,20240605_SEFL_21J_NovSts_g2,2,mildstressor,prepost,bl,1.85,332.78
6,20240605_SEFL_21J_NovSts_g2,2,mildstressor,prepost,post,0,321.11
6,20240605_SEFL_21J_NovSts_g2,2,mildstressor,startle,startle_pre,0,223.58
6,20240605_SEFL_21J_NovSts_g2,2,mildstressor,startle,startle_startle,0,820.3
6,20240605_SEFL_21J_NovSts_g2,2,mildstressor,startle,startle_post,0,130.37
7,20240605_SEFL_21J_NovSts_g2,3,mildstressor,prepost,bl,0,391.83
7,20240605_SEFL_21J_NovSts_g2,3,mildstressor,prepost,post,93,36.21
7,20240605_SEFL_21J_NovSts_g2,3,mildstressor,startle,startle_pre,0,188.06
7,20240605_SEFL_21J_NovSts_g2,3,mildstressor,startle,startle_startle,0,935.2
7,20240605_SEFL_21J_NovSts_g2,3,mildstressor,startle,startle_post,77.78,115.67
8,20240605_SEFL_21J_NovSts_g2,4,mildstressor,prepost,bl,0,502.38
8,20240605_SEFL_21J_NovSts_g2,4,mildstressor,prepost,post,0,197.99
8,20240605_SEFL_21J_NovSts_g2,4,mildstressor,startle,startle_pre,0,506.3
8,20240605_SEFL_21J_NovSts_g2,4,mildstressor,startle,startle_startle,0,788.37
8,20240605_SEFL_21J_NovSts_g2,4,mildstressor,startle,startle_post,0,450.72
9,20240605_SEFL_21J_NovSts_g3,1,mildstressor,prepost,bl,0,545.16
9,20240605_SEFL_21J_NovSts_g3,1,mildstressor,prepost,post,0,247.07
9,20240605_SEFL_21J_NovSts_g3,1,mildstressor,startle,startle_pre,0,728.44
9,20240605_SEFL_21J_NovSts_g3,1,mildstressor,startle,startle_startle,0,1232.64
9,20240605_SEFL_21J_NovSts_g3,1,mildstressor,startle,startle_post,0,255.83
10,20240605_SEFL_21J_NovSts_g3,2,mildstressor,prepost,bl,5.57,239.25
10,20240605_SEFL_21J_NovSts_g3,2,mildstressor,prepost,post,96.33,6.82
10,20240605_SEFL_21J_NovSts_g3,2,mildstressor,startle,startle_pre,0,146.5
10,20240605_SEFL_21J_NovSts_g3,2,mildstressor,startle,startle_startle,0,509.36
10,20240605_SEFL_21J_NovSts_g3,2,mildstressor,startle,startle_post,87.78,22.66
11,20240605_SEFL_21J_NovSts_g3,3,mildstressor,prepost,bl,0,351.17
11,20240605_SEFL_21J_NovSts_g3,3,mildstressor,prepost,post,90.67,10.18
11,20240605_SEFL_21J_NovSts_g3,3,mildstressor,startle,startle_pre,0,728.67
11,20240605_SEFL_21J_NovSts_g3,3,mildstressor,startle,startle_startle,0,618.5
11,20240605_SEFL_21J_NovSts_g3,3,mildstressor,startle,startle_post,68.89,33.58
12,20240605_SEFL_21J_NovSts_g3,4,mildstressor,prepost,bl,0,455.96
12,20240605_SEFL_21J_NovSts_g3,4,mildstressor,prepost,post,33,140.73
12,20240605_SEFL_21J_NovSts_g3,4,mildstressor,startle,startle_pre,0,230.36
12,20240605_SEFL_21J_NovSts_g3,4,mildstressor,startle,startle_startle,0,701.82
12,20240605_SEFL_21J_NovSts_g3,4,mildstressor,startle,startle_post,44.44,177.78
13,20240605_SEFL_21J_NovSts_g4,1,mildstressor,prepost,bl,4.22,357.97
13,20240605_SEFL_21J_NovSts_g4,1,mildstressor,prepost,post,15.33,130.1
13,20240605_SEFL_21J_NovSts_g4,1,mildstressor,startle,startle_pre,0,53.09
13,20240605_SEFL_21J_NovSts_g4,1,mildstressor,startle,startle_startle,0,769.13
13,20240605_SEFL_21J_NovSts_g4,1,mildstressor,startle,startle_post,0,267.8
14,20240605_SEFL_21J_NovSts_g4,2,mildstressor,prepost,bl,1.2,378.72
14,20240605_SEFL_21J_NovSts_g4,2,mildstressor,prepost,post,20,146.55
14,20240605_SEFL_21J_NovSts_g4,2,mildstressor,startle,startle_pre,0,195.98
14,20240605_SEFL_21J_NovSts_g4,2,mildstressor,startle,startle_startle,0,665.46
14,20240605_SEFL_21J_NovSts_g4,2,mildstressor,startle,startle_post,0,286.11
15,20240605_SEFL_21J_NovSts_g4,3,mildstressor,prepost,bl,0,442.94
15,20240605_SEFL_21J_NovSts_g4,3,mildstressor,prepost,post,16,170.26
15,20240605_SEFL_21J_NovSts_g4,3,mildstressor,startle,startle_pre,0,318.89
15,20240605_SEFL_21J_NovSts_g4,3,mildstressor,startle,startle_startle,0,1348.41
15,20240605_SEFL_21J_NovSts_g4,3,mildstressor,startle,startle_post,0,359.21
16,20240605_SEFL_21J_NovSts_g4,4,mildstressor,prepost,bl,0,386.7
16,20240605_SEFL_21J_NovSts_g4,4,mildstressor,prepost,post,20.67,211.23
16,20240605_SEFL_21J_NovSts_g4,4,mildstressor,startle,startle_pre,0,494.42
16,20240605_SEFL_21J_NovSts_g4,4,mildstressor,startle,startle_startle,0,740.24
16,20240605_SEFL_21J_NovSts_g4,4,mildstressor,startle,startle_post,0,352.09
17,20240605_SEFL_21J_NovSts_g5,1,mildstressor,prepost,bl,0,391.96
17,20240605_SEFL_21J_NovSts_g5,1,mildstressor,prepost,post,77,14.52
17,20240605_SEFL_21J_NovSts_g5,1,mildstressor,startle,startle_pre,0,347.54
17,20240605_SEFL_21J_NovSts_g5,1,mildstressor,startle,startle_startle,0,796
17,20240605_SEFL_21J_NovSts_g5,1,mildstressor,startle,startle_post,71.11,14.02
18,20240605_SEFL_21J_NovSts_g5,2,mildstressor,prepost,bl,0.63,391.23
18,20240605_SEFL_21J_NovSts_g5,2,mildstressor,prepost,post,62,55.05
18,20240605_SEFL_21J_NovSts_g5,2,mildstressor,startle,startle_pre,0,553.27
18,20240605_SEFL_21J_NovSts_g5,2,mildstressor,startle,startle_startle,0,459.92
18,20240605_SEFL_21J_NovSts_g5,2,mildstressor,startle,startle_post,100,0.16
19,20240605_SEFL_21J_NovSts_g5,3,mildstressor,prepost,bl,0,245.8
19,20240605_SEFL_21J_NovSts_g5,3,mildstressor,prepost,post,10.33,196.13
19,20240605_SEFL_21J_NovSts_g5,3,mildstressor,startle,startle_pre,0,139.29
19,20240605_SEFL_21J_NovSts_g5,3,mildstressor,startle,startle_startle,0,327.77
19,20240605_SEFL_21J_NovSts_g5,3,mildstressor,startle,startle_post,34.44,262.33
20,20240605_SEFL_21J_NovSts_g5,4,mildstressor,prepost,bl,0,422.23
20,20240605_SEFL_21J_NovSts_g5,4,mildstressor,prepost,post,32.67,43.17
20,20240605_SEFL_21J_NovSts_g5,4,mildstressor,startle,startle_pre,0,617.69
20,20240605_SEFL_21J_NovSts_g5,4,mildstressor,startle,startle_startle,0,521.78
20,20240605_SEFL_21J_NovSts_g5,4,mildstressor,startle,startle_post,0,47.49
21,20240605_SEFL_21J_NovSts_g6,1,mildstressor,prepost,bl,0,525.39
21,20240605_SEFL_21J_NovSts_g6,1,mildstressor,prepost,post,10.33,267.46
21,20240605_SEFL_21J_NovSts_g6,1,mildstressor,startle,startle_pre,0,281
21,20240605_SEFL_21J_NovSts_g6,1,mildstressor,startle,startle_startle,0,903.52
21,20240605_SEFL_21J_NovSts_g6,1,mildstressor,startle,startle_post,0,196.67
22,20240605_SEFL_21J_NovSts_g6,2,mildstressor,prepost,bl,11.37,319.53
22,20240605_SEFL_21J_NovSts_g6,2,mildstressor,prepost,post,92.33,4.71
22,20240605_SEFL_21J_NovSts_g6,2,mildstressor,startle,startle_pre,78.89,3.53
22,20240605_SEFL_21J_NovSts_g6,2,mildstressor,startle,startle_startle,0,821.74
22,20240605_SEFL_21J_NovSts_g6,2,mildstressor,startle,startle_post,94.44,2.52
23,20240605_SEFL_21J_NovSts_g6,3,mildstressor,prepost,bl,0,362.14
23,20240605_SEFL_21J_NovSts_g6,3,mildstressor,prepost,post,26.67,278.81
23,20240605_SEFL_21J_NovSts_g6,3,mildstressor,startle,startle_pre,0,443.09
23,20240605_SEFL_21J_NovSts_g6,3,mildstressor,startle,startle_startle,0,627.89
23,20240605_SEFL_21J_NovSts_g6,3,mildstressor,startle,startle_post,0,643.4
24,20240605_SEFL_21J_NovSts_g6,4,mildstressor,prepost,bl,0,405.48
24,20240605_SEFL_21J_NovSts_g6,4,mildstressor,prepost,post,76.33,152.5
24,20240605_SEFL_21J_NovSts_g6,4,mildstressor,startle,startle_pre,0,458.33
24,20240605_SEFL_21J_NovSts_g6,4,mildstressor,startle,startle_startle,0,524.04
24,20240605_SEFL_21J_NovSts_g6,4,mildstressor,startle,startle_post,57.78,461.3
25,20240605_SEFL_21J_NovSts_g7,1,mildstressor,prepost,bl,0,451.27
25,20240605_SEFL_21J_NovSts_g7,1,mildstressor,prepost,post,0,255.86
25,20240605_SEFL_21J_NovSts_g7,1,mildstressor,startle,startle_pre,0,637.79
25,20240605_SEFL_21J_NovSts_g7,1,mildstressor,startle,startle_startle,0,1100.34
25,20240605_SEFL_21J_NovSts_g7,1,mildstressor,startle,startle_post,0,187.81
26,20240605_SEFL_21J_NovSts_g7,2,mildstressor,prepost,bl,2.41,352.37
26,20240605_SEFL_21J_NovSts_g7,2,mildstressor,prepost,post,76.67,38.37
26,20240605_SEFL_21J_NovSts_g7,2,mildstressor,startle,startle_pre,0,94.68
26,20240605_SEFL_21J_NovSts_g7,2,mildstressor,startle,startle_startle,0,854.09
26,20240605_SEFL_21J_NovSts_g7,2,mildstressor,startle,startle_post,58.89,118.73
27,20240605_SEFL_21J_NovSts_g7,3,mildstressor,prepost,bl,0.59,299.48
27,20240605_SEFL_21J_NovSts_g7,3,mildstressor,prepost,post,92.33,2.28
27,20240605_SEFL_21J_NovSts_g7,3,mildstressor,startle,startle_pre,0,152.48
27,20240605_SEFL_21J_NovSts_g7,3,mildstressor,startle,startle_startle,0,1160.33
27,20240605_SEFL_21J_NovSts_g7,3,mildstressor,startle,startle_post,98.89,0.29
28,20240605_SEFL_21J_NovSts_g7,4,mildstressor,prepost,bl,0,521.04
28,20240605_SEFL_21J_NovSts_g7,4,mildstressor,prepost,post,0,93.84
28,20240605_SEFL_21J_NovSts_g7,4,mildstressor,startle,startle_pre,0,311.31
28,20240605_SEFL_21J_NovSts_g7,4,mildstressor,startle,startle_startle,0,860.88
28,20240605_SEFL_21J_NovSts_g7,4,mildstressor,startle,startle_post,0,134.6
29,20240605_SEFL_21J_NovSts_g8,1,mildstressor,prepost,bl,0,441.62
29,20240605_SEFL_21J_NovSts_g8,1,mildstressor,prepost,post,71.33,33.08
29,20240605_SEFL_21J_NovSts_g8,1,mildstressor,startle,startle_pre,0,487.53
29,20240605_SEFL_21J_NovSts_g8,1,mildstressor,startle,startle_startle,0,716.63
29,20240605_SEFL_21J_NovSts_g8,1,mildstressor,startle,startle_post,94.44,0.79
31,20240605_SEFL_21J_NovSts_g8,3,mildstressor,prepost,bl,0,381.82
31,20240605_SEFL_21J_NovSts_g8,3,mildstressor,prepost,post,91.67,12.54
31,20240605_SEFL_21J_NovSts_g8,3,mildstressor,startle,startle_pre,0,275.01
31,20240605_SEFL_21J_NovSts_g8,3,mildstressor,startle,startle_startle,0,732.89
31,20240605_SEFL_21J_NovSts_g8,3,mildstressor,startle,startle_post,80,30.86
32,20240605_SEFL_21J_NovSts_g8,4,mildstressor,prepost,bl,0.72,531.2
32,20240605_SEFL_21J_NovSts_g8,4,mildstressor,prepost,post,0,368.75
32,20240605_SEFL_21J_NovSts_g8,4,mildstressor,startle,startle_pre,0,276.93
32,20240605_SEFL_21J_NovSts_g8,4,mildstressor,startle,startle_startle,0,753.52
32,20240605_SEFL_21J_NovSts_g8,4,mildstressor,startle,startle_post,0,279.44
33,20240605_SEFL_21J_NovSts_g9,1,mildstressor,prepost,bl,2.76,334.51
33,20240605_SEFL_21J_NovSts_g9,1,mildstressor,prepost,post,64.33,75.29
33,20240605_SEFL_21J_NovSts_g9,1,mildstressor,startle,startle_pre,34.44,183.82
33,20240605_SEFL_21J_NovSts_g9,1,mildstressor,startle,startle_startle,0,687.07
33,20240605_SEFL_21J_NovSts_g9,1,mildstressor,startle,startle_post,94.44,1.77
34,20240605_SEFL_21J_NovSts_g9,2,mildstressor,prepost,bl,12.56,285.87
34,20240605_SEFL_21J_NovSts_g9,2,mildstressor,prepost,post,92.67,8.38
34,20240605_SEFL_21J_NovSts_g9,2,mildstressor,startle,startle_pre,0,185.79
34,20240605_SEFL_21J_NovSts_g9,2,mildstressor,startle,startle_startle,0,594.13
34,20240605_SEFL_21J_NovSts_g9,2,mildstressor,startle,startle_post,75.56,27.88
35,20240605_SEFL_21J_NovSts_g9,3,mildstressor,prepost,bl,0,368.64
35,20240605_SEFL_21J_NovSts_g9,3,mildstressor,prepost,post,62.33,54.46
35,20240605_SEFL_21J_NovSts_g9,3,mildstressor,startle,startle_pre,0,812.21
35,20240605_SEFL_21J_NovSts_g9,3,mildstressor,startle,startle_startle,0,436.8
35,20240605_SEFL_21J_NovSts_g9,3,mildstressor,startle,startle_post,36.67,143.46
36,20240605_SEFL_21J_NovSts_g9,4,mildstressor,prepost,bl,0,512.24
36,20240605_SEFL_21J_NovSts_g9,4,mildstressor,prepost,post,12.33,171.07
36,20240605_SEFL_21J_NovSts_g9,4,mildstressor,startle,startle_pre,0,388.42
36,20240605_SEFL_21J_NovSts_g9,4,mildstressor,startle,startle_startle,0,658.6
36,20240605_SEFL_21J_NovSts_g9,4,mildstressor,startle,startle_post,0,268.96
37,20240605_SEFL_21J_NovSts_g10,1,mildstressor,prepost,bl,0,392.88
37,20240605_SEFL_21J_NovSts_g10,1,mildstressor,prepost,post,12.67,274.46
37,20240605_SEFL_21J_NovSts_g10,1,mildstressor,startle,startle_pre,0,769.1
37,20240605_SEFL_21J_NovSts_g10,1,mildstressor,startle,startle_startle,0,802.78
37,20240605_SEFL_21J_NovSts_g10,1,mildstressor,startle,startle_post,41.11,47.03
38,20240605_SEFL_21J_NovSts_g10,2,mildstressor,prepost,bl,2.17,330.79
38,20240605_SEFL_21J_NovSts_g10,2,mildstressor,prepost,post,59.33,58.89
38,20240605_SEFL_21J_NovSts_g10,2,mildstressor,startle,startle_pre,45.56,30.9
38,20240605_SEFL_21J_NovSts_g10,2,mildstressor,startle,startle_startle,0,654.23
38,20240605_SEFL_21J_NovSts_g10,2,mildstressor,startle,startle_post,56.67,127.81
39,20240605_SEFL_21J_NovSts_g10,3,mildstressor,prepost,bl,0,425.89
39,20240605_SEFL_21J_NovSts_g10,3,mildstressor,prepost,post,0,401.28
39,20240605_SEFL_21J_NovSts_g10,3,mildstressor,startle,startle_pre,0,510.67
39,20240605_SEFL_21J_NovSts_g10,3,mildstressor,startle,startle_startle,0,984.42
39,20240605_SEFL_21J_NovSts_g10,3,mildstressor,startle,startle_post,0,635.69
40,20240605_SEFL_21J_NovSts_g10,4,mildstressor,prepost,bl,1.5,427.53
40,20240605_SEFL_21J_NovSts_g10,4,mildstressor,prepost,post,28.67,125.82
40,20240605_SEFL_21J_NovSts_g10,4,mildstressor,startle,startle_pre,0,400.82
40,20240605_SEFL_21J_NovSts_g10,4,mildstressor,startle,startle_startle,0,1118.14
40,20240605_SEFL_21J_NovSts_g10,4,mildstressor,startle,startle_post,37.78,53.32
41,20240605_SEFL_21J_NovSts_g11,1,mildstressor,prepost,bl,2.54,340.36
41,20240605_SEFL_21J_NovSts_g11,1,mildstressor,prepost,post,98.33,1.05
41,20240605_SEFL_21J_NovSts_g11,1,mildstressor,startle,startle_pre,0,183.28
41,20240605_SEFL_21J_NovSts_g11,1,mildstressor,startle,startle_startle,0,576.09
41,20240605_SEFL_21J_NovSts_g11,1,mildstressor,startle,startle_post,94.44,3.5
42,20240605_SEFL_21J_NovSts_g11,2,mildstressor,prepost,bl,0.63,314.51
42,20240605_SEFL_21J_NovSts_g11,2,mildstressor,prepost,post,59.33,22.07
42,20240605_SEFL_21J_NovSts_g11,2,mildstressor,startle,startle_pre,0,298.47
42,20240605_SEFL_21J_NovSts_g11,2,mildstressor,startle,startle_startle,0,768.72
42,20240605_SEFL_21J_NovSts_g11,2,mildstressor,startle,startle_post,93.33,5.48
43,20240605_SEFL_21J_NovSts_g11,3,mildstressor,prepost,bl,0,381.7
43,20240605_SEFL_21J_NovSts_g11,3,mildstressor,prepost,post,57.33,39.24
43,20240605_SEFL_21J_NovSts_g11,3,mildstressor,startle,startle_pre,0,510.11
43,20240605_SEFL_21J_NovSts_g11,3,mildstressor,startle,startle_startle,0,647.94
43,20240605_SEFL_21J_NovSts_g11,3,mildstressor,startle,startle_post,51.11,10.14
44,20240605_SEFL_21J_NovSts_g11,4,mildstressor,prepost,bl,0,490.15
44,20240605_SEFL_21J_NovSts_g11,4,mildstressor,prepost,post,20.67,261.92
44,20240605_SEFL_21J_NovSts_g11,4,mildstressor,startle,startle_pre,0,174.47
44,20240605_SEFL_21J_NovSts_g11,4,mildstressor,startle,startle_startle,0,802.82
44,20240605_SEFL_21J_NovSts_g11,4,mildstressor,startle,startle_post,0,528.32
45,20240605_SEFL_21J_NovSts_g12,1,mildstressor,prepost,bl,13.33,290.15
45,20240605_SEFL_21J_NovSts_g12,1,mildstressor,prepost,post,29.67,64.72
45,20240605_SEFL_21J_NovSts_g12,1,mildstressor,startle,startle_pre,36.67,95.91
45,20240605_SEFL_21J_NovSts_g12,1,mildstressor,startle,startle_startle,0,765.33
45,20240605_SEFL_21J_NovSts_g12,1,mildstressor,startle,startle_post,0,98.96
46,20240605_SEFL_21J_NovSts_g12,2,mildstressor,prepost,bl,0.65,397.46
46,20240605_SEFL_21J_NovSts_g12,2,mildstressor,prepost,post,43.33,161.47
46,20240605_SEFL_21J_NovSts_g12,2,mildstressor,startle,startle_pre,0,329.76
46,20240605_SEFL_21J_NovSts_g12,2,mildstressor,startle,startle_startle,0,875.98
46,20240605_SEFL_21J_NovSts_g12,2,mildstressor,startle,startle_post,33.33,134.7
47,20240605_SEFL_21J_NovSts_g12,3,mildstressor,prepost,bl,1.3,307.3
47,20240605_SEFL_21J_NovSts_g12,3,mildstressor,prepost,post,50.33,31.08
47,20240605_SEFL_21J_NovSts_g12,3,mildstressor,startle,startle_pre,0,99.86
47,20240605_SEFL_21J_NovSts_g12,3,mildstressor,startle,startle_startle,0,848.33
47,20240605_SEFL_21J_NovSts_g12,3,mildstressor,startle,startle_post,0,48.16
48,20240605_SEFL_21J_NovSts_g12,4,mildstressor,prepost,bl,0,354.88
48,20240605_SEFL_21J_NovSts_g12,4,mildstressor,prepost,post,42.67,198.67
48,20240605_SEFL_21J_NovSts_g12,4,mildstressor,startle,startle_pre,0,148.8
48,20240605_SEFL_21J_NovSts_g12,4,mildstressor,startle,startle_startle,0,510.32
48,20240605_SEFL_21J_NovSts_g12,4,mildstressor,startle,startle_post,83.33,33.49
49,20240605_SEFL_21J_NovSts_g13,1,mildstressor,prepost,bl,0,538.02
49,20240605_SEFL_21J_NovSts_g13,1,mildstressor,prepost,post,10,254.09
49,20240605_SEFL_21J_NovSts_g13,1,mildstressor,startle,startle_pre,0,397.27
49,20240605_SEFL_21J_NovSts_g13,1,mildstressor,startle,startle_startle,0,1018.42
49,20240605_SEFL_21J_NovSts_g13,1,mildstressor,startle,startle_post,0,143.27
50,20240605_SEFL_21J_NovSts_g13,2,mildstressor,prepost,bl,0,401.94
50,20240605_SEFL_21J_NovSts_g13,2,mildstressor,prepost,post,0,186.65
50,20240605_SEFL_21J_NovSts_g13,2,mildstressor,startle,startle_pre,0,434.71
50,20240605_SEFL_21J_NovSts_g13,2,mildstressor,startle,startle_startle,0,875.64
50,20240605_SEFL_21J_NovSts_g13,2,mildstressor,startle,startle_post,0,368.29
51,20240605_SEFL_21J_NovSts_g13,3,mildstressor,prepost,bl,1.19,340.3
51,20240605_SEFL_21J_NovSts_g13,3,mildstressor,prepost,post,55,40.64
51,20240605_SEFL_21J_NovSts_g13,3,mildstressor,startle,startle_pre,0,248.51
51,20240605_SEFL_21J_NovSts_g13,3,mildstressor,startle,startle_startle,0,528.28
51,20240605_SEFL_21J_NovSts_g13,3,mildstressor,startle,startle_post,100,0
52,20240605_SEFL_21J_NovSts_g13,4,mildstressor,prepost,bl,0,452.84
52,20240605_SEFL_21J_NovSts_g13,4,mildstressor,prepost,post,10.33,187.8
52,20240605_SEFL_21J_NovSts_g13,4,mildstressor,startle,startle_pre,0,407.92
52,20240605_SEFL_21J_NovSts_g13,4,mildstressor,startle,startle_startle,0,729.59
52,20240605_SEFL_21J_NovSts_g13,4,mildstressor,startle,startle_post,0,193.57
53,20240605_SEFL_21J_NovSts_g14,1,mildstressor,prepost,bl,0.85,442.15
53,20240605_SEFL_21J_NovSts_g14,1,mildstressor,prepost,post,0,93.72
53,20240605_SEFL_21J_NovSts_g14,1,mildstressor,startle,startle_pre,0,707.56
53,20240605_SEFL_21J_NovSts_g14,1,mildstressor,startle,startle_startle,0,631
53,20240605_SEFL_21J_NovSts_g14,1,mildstressor,startle,startle_post,0,120.7
54,20240605_SEFL_21J_NovSts_g14,2,mildstressor,prepost,bl,0.91,417.4
54,20240605_SEFL_21J_NovSts_g14,2,mildstressor,prepost,post,50.67,116.91
54,20240605_SEFL_21J_NovSts_g14,2,mildstressor,startle,startle_pre,0,308.09
54,20240605_SEFL_21J_NovSts_g14,2,mildstressor,startle,startle_startle,0,608.21
54,20240605_SEFL_21J_NovSts_g14,2,mildstressor,startle,startle_post,60,96.8
55,20240605_SEFL_21J_NovSts_g14,3,mildstressor,prepost,bl,20.04,155.24
55,20240605_SEFL_21J_NovSts_g14,3,mildstressor,prepost,post,64.67,65.72
55,20240605_SEFL_21J_NovSts_g14,3,mildstressor,startle,startle_pre,0,156.17
55,20240605_SEFL_21J_NovSts_g14,3,mildstressor,startle,startle_startle,0,895.91
55,20240605_SEFL_21J_NovSts_g14,3,mildstressor,startle,startle_post,0,194.46
56,20240605_SEFL_21J_NovSts_g14,4,mildstressor,prepost,bl,0.7,420.07
56,20240605_SEFL_21J_NovSts_g14,4,mildstressor,prepost,post,52.33,96.96
56,20240605_SEFL_21J_NovSts_g14,4,mildstressor,startle,startle_pre,0,168.44
56,20240605_SEFL_21J_NovSts_g14,4,mildstressor,startle,startle_startle,0,877.79
56,20240605_SEFL_21J_NovSts_g14,4,mildstressor,startle,startle_post,0,278.54
57,20240605_SEFL_21J_NovSts_g15,1,mildstressor,prepost,bl,6.43,311.69
57,20240605_SEFL_21J_NovSts_g15,1,mildstressor,prepost,post,13.67,222.02
57,20240605_SEFL_21J_NovSts_g15,1,mildstressor,startle,startle_pre,0,414.83
57,20240605_SEFL_21J_NovSts_g15,1,mildstressor,startle,startle_startle,0,805.04
57,20240605_SEFL_21J_NovSts_g15,1,mildstressor,startle,startle_post,0,178.32
58,20240605_SEFL_21J_NovSts_g15,2,mildstressor,prepost,bl,0,423.75
58,20240605_SEFL_21J_NovSts_g15,2,mildstressor,prepost,post,0,224.37
58,20240605_SEFL_21J_NovSts_g15,2,mildstressor,startle,startle_pre,0,66.33
58,20240605_SEFL_21J_NovSts_g15,2,mildstressor,startle,startle_startle,0,847.56
58,20240605_SEFL_21J_NovSts_g15,2,mildstressor,startle,startle_post,0,244.19
59,20240605_SEFL_21J_NovSts_g15,3,mildstressor,prepost,bl,0.69,392.24
59,20240605_SEFL_21J_NovSts_g15,3,mildstressor,prepost,post,0,207.88
59,20240605_SEFL_21J_NovSts_g15,3,mildstressor,startle,startle_pre,0,300.84
59,20240605_SEFL_21J_NovSts_g15,3,mildstressor,startle,startle_startle,0,1075.19
59,20240605_SEFL_21J_NovSts_g15,3,mildstressor,startle,startle_post,0,376.89
60,20240605_SEFL_21J_NovSts_g15,4,mildstressor,prepost,bl,0,502.27
60,20240605_SEFL_21J_NovSts_g15,4,mildstressor,prepost,post,36.67,53.99
60,20240605_SEFL_21J_NovSts_g15,4,mildstressor,startle,startle_pre,0,715.7
60,20240605_SEFL_21J_NovSts_g15,4,mildstressor,startle,startle_startle,0,1094.13
60,20240605_SEFL_21J_NovSts_g15,4,mildstressor,startle,startle_post,74.44,21.82
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min01,1.72,319.85
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min02,17.56,178.97
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min03,14.39,213.73
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min04,6,230.32
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min05,12.44,237.13
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min06,9.22,258.9
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min07,20.33,95.6
1,20240606_SEFL21J_sefltest_g1,1,sefltest,min,min08,10.61,228.46
1,20240606_SEFL21J_sefltest_g1,1,sefltest,avg,avg,11.7,220.37
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min01,1.78,289.5
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min02,20.11,211.46
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min03,24.28,184.47
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min04,21.06,119.66
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min05,15.17,189.86
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min06,23.06,153.56
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min07,43.33,109.2
2,20240606_SEFL21J_sefltest_g1,2,sefltest,min,min08,23.17,140.02
2,20240606_SEFL21J_sefltest_g1,2,sefltest,avg,avg,21.49,174.72
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min01,1.72,212.69
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min02,7.72,125.58
