Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
14,4,2,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",light,FALSE,3,"(5400, 7200)",0.30094392,0.69905608,1155.964329,115.358506
14,4,2,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",light,FALSE,4,"(7200, 9000)",0.353137146,0.648528595,1091.306165,108.9059979
16,4,4,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,0,"(0, 1800)",0.799000555,0.202109939,1077.031719,110.8556288
16,4,4,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,1,"(1800, 3600)",0.47806774,0.524708495,903.4990454,92.99443375
16,4,4,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,2,"(3600, 5400)",0.254858412,0.746252082,679.2946496,69.917751
16,4,4,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,3,"(5400, 7200)",0.208217657,0.795113826,605.9564235,62.36926842
16,4,4,21J_LD4_13_14_16_2024-06-12 13-08-26.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0172329606681023, 102.56895709859914, 103.81033640894397, 2.0172329606681023], [2.0172329606681023, 3.25861227101293, 102.56895709859914, 103.81033640894397]], 'ys': [[0.9676622663225698, -0.3553191001370574, 104.1602088501735, 104.8216995334033], [104.8216995334033, 208.67573680048406, 209.9987181669437, 104.1602088501735]]}",dark,FALSE,4,"(7200, 9000)",0.308717379,0.694614103,755.7492002,77.78698748
17,4,1,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.128592031973379, 103.23970314308448, 101.94340684678819, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 101.94340684678819, 101.94340684678819]], 'ys': [[0.7223610583646647, 1.3828548855251586, 104.4198919225622, 104.4198919225622], [104.4198919225622, 207.45692895959925, 209.43841044108072, 104.4198919225622]]}",dark,FALSE,0,"(0, 1800)",0,1,574.1002685,57.94456546
17,4,1,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.128592031973379, 103.23970314308448, 101.94340684678819, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 101.94340684678819, 101.94340684678819]], 'ys': [[0.7223610583646647, 1.3828548855251586, 104.4198919225622, 104.4198919225622], [104.4198919225622, 207.45692895959925, 209.43841044108072, 104.4198919225622]]}",dark,FALSE,1,"(1800, 3600)",0,1,250.1231721,25.24520422
17,4,1,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.128592031973379, 103.23970314308448, 101.94340684678819, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 101.94340684678819, 101.94340684678819]], 'ys': [[0.7223610583646647, 1.3828548855251586, 104.4198919225622, 104.4198919225622], [104.4198919225622, 207.45692895959925, 209.43841044108072, 104.4198919225622]]}",dark,FALSE,2,"(3600, 5400)",0,1,231.9455445,23.41051647
17,4,1,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.128592031973379, 103.23970314308448, 101.94340684678819, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 101.94340684678819, 101.94340684678819]], 'ys': [[0.7223610583646647, 1.3828548855251586, 104.4198919225622, 104.4198919225622], [104.4198919225622, 207.45692895959925, 209.43841044108072, 104.4198919225622]]}",dark,FALSE,3,"(5400, 7200)",0,1,718.613044,72.53039732
17,4,1,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.128592031973379, 103.23970314308448, 101.94340684678819, 0.8322957356770828], [0.8322957356770828, 3.424888328269675, 101.94340684678819, 101.94340684678819]], 'ys': [[0.7223610583646647, 1.3828548855251586, 104.4198919225622, 104.4198919225622], [104.4198919225622, 207.45692895959925, 209.43841044108072, 104.4198919225622]]}",dark,FALSE,4,"(7200, 9000)",0,1,566.5336375,57.18085716
18,4,2,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[4.432888073867628, 104.85985436600247, 103.63513526487887, 4.432888073867628], [4.432888073867628, 6.882326276114818, 104.85985436600247, 103.63513526487887, 103.63513526487887]], 'ys': [[1.2360740002290551, 1.896567827389549, 102.9521233829451, 104.93360486442658], [104.93360486442658, 207.97064190146364, 209.29162955578462, 102.9521233829451, 102.9521233829451]]}",dark,FALSE,0,"(0, 1800)",0.205441421,0.79622432,1244.1754,125.5466755
18,4,2,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[4.432888073867628, 104.85985436600247, 103.63513526487887, 4.432888073867628], [4.432888073867628, 6.882326276114818, 104.85985436600247, 103.63513526487887, 103.63513526487887]], 'ys': [[1.2360740002290551, 1.896567827389549, 102.9521233829451, 104.93360486442658], [104.93360486442658, 207.97064190146364, 209.29162955578462, 102.9521233829451, 102.9521233829451]]}",dark,FALSE,1,"(1800, 3600)",0,1,642.961228,64.879634
18,4,2,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[4.432888073867628, 104.85985436600247, 103.63513526487887, 4.432888073867628], [4.432888073867628, 6.882326276114818, 104.85985436600247, 103.63513526487887, 103.63513526487887]], 'ys': [[1.2360740002290551, 1.896567827389549, 102.9521233829451, 104.93360486442658], [104.93360486442658, 207.97064190146364, 209.29162955578462, 102.9521233829451, 102.9521233829451]]}",dark,FALSE,2,"(3600, 5400)",0.12770683,0.87229317,1018.260089,102.7501178
18,4,2,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[4.432888073867628, 104.85985436600247, 103.63513526487887, 4.432888073867628], [4.432888073867628, 6.882326276114818, 104.85985436600247, 103.63513526487887, 103.63513526487887]], 'ys': [[1.2360740002290551, 1.896567827389549, 102.9521233829451, 104.93360486442658], [104.93360486442658, 207.97064190146364, 209.29162955578462, 102.9521233829451, 102.9521233829451]]}",dark,FALSE,3,"(5400, 7200)",0.088284287,0.912826208,907.4238429,91.56590515
18,4,2,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[4.432888073867628, 104.85985436600247, 103.63513526487887, 4.432888073867628], [4.432888073867628, 6.882326276114818, 104.85985436600247, 103.63513526487887, 103.63513526487887]], 'ys': [[1.2360740002290551, 1.896567827389549, 102.9521233829451, 104.93360486442658], [104.93360486442658, 207.97064190146364, 209.29162955578462, 102.9521233829451, 102.9521233829451]]}",dark,FALSE,4,"(7200, 9000)",0.089950028,0.910049972,1109.628826,111.969912
19,4,3,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898, 0.8125750070594898], [0.8125750070594898, 4.643900308264309, 101.70414127211973, 102.98124970585468]], 'ys': [[3.1441751173984707, 3.1441751173984707, 106.84170598159601, 108.162693635917, 108.162693635917], [108.162693635917, 211.19973067295405, 212.52071832727503, 106.84170598159601]]}",dark,FALSE,0,"(0, 1800)",0.133814547,0.867851194,972.6273647,100.2469633
19,4,3,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898, 0.8125750070594898], [0.8125750070594898, 4.643900308264309, 101.70414127211973, 102.98124970585468]], 'ys': [[3.1441751173984707, 3.1441751173984707, 106.84170598159601, 108.162693635917, 108.162693635917], [108.162693635917, 211.19973067295405, 212.52071832727503, 106.84170598159601]]}",dark,FALSE,1,"(1800, 3600)",0.14658523,0.85341477,800.1707704,82.47217046
19,4,3,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898, 0.8125750070594898], [0.8125750070594898, 4.643900308264309, 101.70414127211973, 102.98124970585468]], 'ys': [[3.1441751173984707, 3.1441751173984707, 106.84170598159601, 108.162693635917, 108.162693635917], [108.162693635917, 211.19973067295405, 212.52071832727503, 106.84170598159601]]}",dark,FALSE,2,"(3600, 5400)",0,1,769.4030948,79.30100116
19,4,3,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898, 0.8125750070594898], [0.8125750070594898, 4.643900308264309, 101.70414127211973, 102.98124970585468]], 'ys': [[3.1441751173984707, 3.1441751173984707, 106.84170598159601, 108.162693635917, 108.162693635917], [108.162693635917, 211.19973067295405, 212.52071832727503, 106.84170598159601]]}",dark,FALSE,3,"(5400, 7200)",0.117712382,0.882287618,914.7386696,94.28047897
19,4,3,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.0896834407944294, 104.25835813958962, 102.98124970585468, 0.8125750070594898, 0.8125750070594898], [0.8125750070594898, 4.643900308264309, 101.70414127211973, 102.98124970585468]], 'ys': [[3.1441751173984707, 3.1441751173984707, 106.84170598159601, 108.162693635917, 108.162693635917], [108.162693635917, 211.19973067295405, 212.52071832727503, 106.84170598159601]]}",dark,FALSE,4,"(7200, 9000)",0.439755691,0.560244309,1271.883405,131.0907483
20,4,4,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.3560154874559904, 2.3560154874559904, 96.7222126705546, 96.7222126705546], [2.3560154874559904, 3.7644661916813424, 98.13066337477994, 96.7222126705546]], 'ys': [[-0.45162493627774175, 105.04837506372226, 103.0578090259864, 0.21189707630087462], [105.04837506372226, 208.55780902598642, 206.56724298825057, 103.0578090259864]]}",dark,FALSE,0,"(0, 1800)",0.224319822,0.777901166,1113.241766,114.1574211
20,4,4,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.3560154874559904, 2.3560154874559904, 96.7222126705546, 96.7222126705546], [2.3560154874559904, 3.7644661916813424, 98.13066337477994, 96.7222126705546]], 'ys': [[-0.45162493627774175, 105.04837506372226, 103.0578090259864, 0.21189707630087462], [105.04837506372226, 208.55780902598642, 206.56724298825057, 103.0578090259864]]}",dark,FALSE,1,"(1800, 3600)",0,1,568.4208518,58.28873882
20,4,4,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.3560154874559904, 2.3560154874559904, 96.7222126705546, 96.7222126705546], [2.3560154874559904, 3.7644661916813424, 98.13066337477994, 96.7222126705546]], 'ys': [[-0.45162493627774175, 105.04837506372226, 103.0578090259864, 0.21189707630087462], [105.04837506372226, 208.55780902598642, 206.56724298825057, 103.0578090259864]]}",dark,FALSE,2,"(3600, 5400)",0.423098279,0.578012215,963.1021108,98.76134419
20,4,4,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.3560154874559904, 2.3560154874559904, 96.7222126705546, 96.7222126705546], [2.3560154874559904, 3.7644661916813424, 98.13066337477994, 96.7222126705546]], 'ys': [[-0.45162493627774175, 105.04837506372226, 103.0578090259864, 0.21189707630087462], [105.04837506372226, 208.55780902598642, 206.56724298825057, 103.0578090259864]]}",dark,FALSE,3,"(5400, 7200)",0.237090505,0.765130483,845.1297461,86.66386337
20,4,4,21J_LD4_17_18_19_20_2024-06-12 13-18-08.mkv,99,TRUE,0.5,50,2190,"{'xs': [[2.3560154874559904, 2.3560154874559904, 96.7222126705546, 96.7222126705546], [2.3560154874559904, 3.7644661916813424, 98.13066337477994, 96.7222126705546]], 'ys': [[-0.45162493627774175, 105.04837506372226, 103.0578090259864, 0.21189707630087462], [105.04837506372226, 208.55780902598642, 206.56724298825057, 103.0578090259864]]}",dark,FALSE,4,"(7200, 9000)",0.105496946,0.895058301,816.8042965,83.75922902
21,4,1,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,0,"(0, 1800)",0.125485841,0.874514159,881.7468471,90.09828305
21,4,1,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,1,"(1800, 3600)",0,1,517.8148274,52.91113548
21,4,1,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,2,"(3600, 5400)",0,1,510.0574368,52.11847308
21,4,1,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,3,"(5400, 7200)",0.269294836,0.731260411,993.8076001,101.5488275
21,4,1,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 104.25835813958962, 2.0896834407944294], [2.0896834407944294, 3.366791874529369, 101.70414127211973, 104.25835813958962]], 'ys': [[0.9654505223403592, 0.9654505223403592, 106.64446286801937, 108.62594434950086], [108.62594434950086, 209.68149990505643, 211.0024875593774, 106.64446286801937]]}",dark,FALSE,4,"(7200, 9000)",0.143808995,0.858411993,1195.950116,122.2040685
22,4,2,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,0,"(0, 1800)",0,1,583.1348618,58.19346217
22,4,2,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,1,"(1800, 3600)",0,1,277.6957954,27.71242266
22,4,2,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,2,"(3600, 5400)",0,1,469.7066041,46.87398282
22,4,2,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,3,"(5400, 7200)",0.239866741,0.762354248,1298.689677,129.6016643
22,4,2,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.9834498716204363, 106.08457346712605, 102.41041616375527, 0.7587307704968409], [0.7587307704968409, 4.432888073867628, 103.63513526487887, 102.41041616375527]], 'ys': [[-0.056035232543927546, 0.6064647674560724, 104.61896476745606, 106.60646476745606], [106.60646476745606, 207.30646476745605, 208.63146476745607, 104.61896476745606]]}",dark,FALSE,4,"(7200, 9000)",0.257634647,0.743475847,1266.41661,126.3810002
23,4,3,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",light,FALSE,0,"(0, 1800)",0.107717934,0.89339256,1030.975382,105.216332
23,4,3,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",light,FALSE,1,"(1800, 3600)",0,1,428.7234985,43.75343464
23,4,3,21J_LD4_21_22_23_24_2024-06-12 13-28-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0526058421415487, 104.01731172449449, 100.24084113625919, 0.7937823127297838], [0.7937823127297838, -0.46504121668198095, 102.75848819508273, 100.24084113625919]], 'ys': [[-0.2841192209942488, 0.37737146223556484, 100.92395531316724, 103.5699180460865], [103.5699180460865, 208.08544599639706, 210.06991804608649, 100.92395531316724]]}",light,FALSE,2,"(3600, 5400)",0,1,551.6287837,56.29655015
